cost_scenario,risk_fraction,risk_pct,adjusted_net_r,adjusted_expectancy_r,final_equity_usd,total_return_pct,maximum_drawdown_pct,maximum_drawdown_usd,longest_losing_streak,maximum_time_under_water_trades,maximum_time_under_water_calendar_days,minimum_equity_usd,largest_trade_loss_usd,largest_trade_gain_usd
NORMAL_1_TICK_EACH_SIDE,0.005,0.5,53.48334196741127,0.18379155315261606,129884.74175682948,0.2988474175682947,0.045050095665437606,4563.715807215035,7,49,185,96740.66453462526,-663.7983719177335,1675.6881010105285
NORMAL_1_TICK_EACH_SIDE,0.01,1.0,53.48334196741127,0.18379155315261606,166725.12726303446,0.6672512726303446,0.08869131584799761,9100.506003484683,7,49,185,93508.25468073224,-1716.502147227729,4233.434401674429
NORMAL_1_TICK_EACH_SIDE,0.015,1.5,53.48334196741127,0.18379155315261606,211539.77676131757,1.1153977676131756,0.13093264694182782,13605.642555228914,7,49,185,90307.49847038695,-3290.701127310847,7931.328738839307
MODERATE_2_TICKS_EACH_SIDE,0.005,0.5,48.4174677319954,0.16638305062541374,126639.09648288805,0.26639096482888047,0.04705288301877808,4766.271949037599,7,49,185,96529.56138360855,-657.3510757297524,1632.9718709637967
MODERATE_2_TICKS_EACH_SIDE,0.01,1.0,48.4174677319954,0.16638305062541374,158503.40150497047,0.5850340150497046,0.09252308321688662,9492.086265552498,7,49,185,93099.58040099786,-1657.8665295814285,4023.875076558659
MODERATE_2_TICKS_EACH_SIDE,0.015,1.5,48.4174677319954,0.16638305062541374,196097.8135268075,0.9609781352680751,0.13642544379636212,14172.893177593665,7,49,185,89714.60682217282,-3099.939924179918,7353.24225425435
SEVERE_4_TICKS_EACH_SIDE,0.005,0.5,38.28571926116368,0.1315660455708374,120387.88009455553,0.20387880094555525,0.05104790551772931,5170.073916704845,7,50,191,96108.66539870107,-699.5565847406664,1550.7596601210395
SEVERE_4_TICKS_EACH_SIDE,0.01,1.0,38.28571926116368,0.1315660455708374,143250.5069070181,0.43250506907018105,0.10014073708574966,10270.169514700334,7,50,191,92287.30911658653,-1594.9803004256393,3635.210462722127
SEVERE_4_TICKS_EACH_SIDE,0.015,1.5,38.28571926116368,0.1315660455708374,168498.0446932798,0.684980446932798,0.14731200761216435,15296.336274969872,7,50,191,88539.88167389731,-2748.826517894835,6319.821886088845
