slippage_ticks_each_side,variant,trades,expectancy_r,net_r,profit_factor,max_drawdown_r,return_dd,development_expectancy_r,validation_expectancy_r,research_later_expectancy_r
1.0,CISD_OBSERVE,491,0.180235811449135,88.49578342152539,1.3819983049452256,14.107857513807524,6.272801049692594,0.1957226473654047,0.1691586344420378,0.1770120928283138
1.0,CISD_SEQUENCE_CONFIRM,309,0.144099576183656,44.52676904074973,1.3010414081461683,9.973117685192598,4.464678994699925,0.0925593932112321,0.1726323226951247,0.2344702591359546
1.0,CISD_SEQUENCE_RETEST,75,0.2565518778900079,19.2413908417506,1.5816713997929364,5.160423148594144,3.728645943887864,0.3183622412623774,0.1663428600444646,0.2568693428750614
2.0,CISD_OBSERVE,491,0.1607567597550798,78.9315690397442,1.3346687643660644,14.776971523228283,5.341525421204862,0.1647936578905243,0.1604850874193684,0.1693199606229135
2.0,CISD_SEQUENCE_CONFIRM,309,0.1258538806858502,38.88884913192773,1.2571217769344496,10.193957159364857,3.814892344942004,0.0626222316637276,0.1643340614396046,0.2270647746349518
2.0,CISD_SEQUENCE_RETEST,75,0.2468491285429923,18.51368464072442,1.5547497825970469,5.305393828452504,3.489596670738496,0.3080842778151905,0.156577925643088,0.2481082564995424
4.0,CISD_OBSERVE,491,0.1445288914762691,70.96368571484817,1.2957323943734207,16.514416892354642,4.297074863581822,0.1416408474117129,0.1445327964401367,0.1669807033366625
4.0,CISD_SEQUENCE_CONFIRM,309,0.118123080513506,36.50003187867337,1.2374211739055176,10.625546904543809,3.435120300778574,0.0530036961179149,0.1482115487420467,0.2308303894696861
4.0,CISD_SEQUENCE_RETEST,75,0.2485232203016902,18.63924152262677,1.549201727798651,5.582631069516134,3.338791564501915,0.2883095577031567,0.1377314189690826,0.3039640218479017
